NAME,CONTACT NO,RATING,RATING COUNT,ADDRESS,LOCATION,CATEGORY
Wellness Forever,+(91)02222004051,4.2,175,"41/42, Ground Floor, North Side, Liberty Cinema Building, Marine Drive, Mumbai - 400020, Near Liberty Cinema, New Marine Lines, Near Bombay Hospital",Mumbai,Pharmacy
R N Kapadia & Company,+(91)2222060583,4.0,172,"No 199 B, Gopal Bhavan, Princess Street, Mumbai - 400002, Opposite Geeta Bhavan",Mumbai,Pharmacy
Popular Chemists & Druggist..,+(91)2225200226,4.2,171,"Shop No 3, Fairlawn Co-Operative Housing Society, Sion Trombay Road, Chembur East, Mumbai - 400071, Near Diamond Garden, Near Bank Of Baroda",Mumbai,Pharmacy
Wellness Forever,+(91)02228202043,3.9,171,"Shop No 4, Pritam Apartment, Plot No 153, Mahakali Caves Road, Mahakali-andheri East, Mumbai - 400093, Sher E Punjab Society, Near Tolani College",Mumbai,Pharmacy
Solanki Chemist,+(91)02226405317,4.2,169,"Shop No 5, Bandra Beach View Co Operative Housing Society, 77 Chimbai Road, Bandra West, Mumbai - 400050, Near Chimbai Police Choki and Sachin Tendulkar Banglow, Off Carter Road",Mumbai,Pharmacy
Jan Aushadhi Store,+(91)02228943789,4.3,167,"Shop No 4, Bethlehem Apartment, Sardar Vallabhbhai Patel Road, Borivali West, Mumbai - 400103, Near Dominos and Bhagwati Hospital",Mumbai,Pharmacy
Sony Medical & Super Market,+(91)2226000228,3.9,167,"Shop No-5/6,Lok Nirmal Building, Dr Ambedkar Road, Khar West, Mumbai - 400052, Near Union Park",Mumbai,Pharmacy
United Medical & General St..,+(91)2226341212,4.3,166,"Shop No.11,Parvati Nagar, Yari Road, Andheri West, Mumbai - 400061, Behind-Ganesh SAI Mandir",Mumbai,Pharmacy
New Regal Chemist,+(91)02228815575,4.2,164,"Shop No 1, Rajdeep Apartment, Mamletdar Wadi Marg, Malad West, Mumbai - 400064, Near Gariba Hospital & Liberty Garden",Mumbai,Pharmacy
Shifa Medico,+(91)2226312706,4.1,164,"Shop No 4 & 5, Nirman Cottage, Yari Road, Andheri West, Mumbai - 400061, Near Vimla Hospital, Versova",Mumbai,Pharmacy
Salman Medical General Stor..,+(91)2226780955,4.2,163,"Shop No 4,A Wing  Raj Nagar Colony, S V Road, Jogeshwari West, Mumbai - 400102, Opposite Ram Shyam",Mumbai,Pharmacy
Shiv Kripaa Medical,+(91)2226206474,4.1,162,"Krishna Kunj, Shop No 04, Lallubhai Park Road, Andheri West, Mumbai - 400053, Near ICICI Bank",Mumbai,Pharmacy
Noble Chemist,+(91)02225454239,4.1,161,"C/O Kaushalya Hospital, Thane West, Thane - 400601, Ganesh Wadi, Panchpakhadi, Behind Nitin Company",Mumbai,Pharmacy
Gateway Chemists,+(91)2223524474,4.0,159,"Shop No 4, Doctor House, 14 DR G Deshmukh Marg, Pedder Road, Mumbai - 400026, Opposite Jaslok Hospital",Mumbai,Pharmacy
Wellness Forever,+(91)02224110414,4.2,156,"Shop No 6 & 7,  Lahar Bros Mansion, Dr E Borges Road, Parel, Mumbai - 400012, Opposite Kem Hospital",Mumbai,Pharmacy
Mamaji Medical & General St..,+(91)02225797914,4.1,156,"Shop No 22, Galleria, Central Avenue Road, Powai, Mumbai - 400076, Near Hirananadani Gardens",Mumbai,Pharmacy
Central Chemists,+(91)2223088676,4.1,154,"Shop No 291, Embassy Apartment, Bellasis Road, Mumbai Central, Mumbai - 400008, Opposite Bus Depot",Mumbai,Pharmacy
