NAME,CONTACT NO,RATING,RATING COUNT,ADDRESS,LOCATION,CATEGORY
Ambika Stores,+(91)4422240819,4.0,12,"No 20, 4th Main Road, Nanganallur, Chennai - 600061, Near By  Ibaco",Chennai,Grocery Stores
Haleem Departmental Store,+(91)4428342815,3.9,12,"No 9, North Usman Road, T Nagar, Chennai - 600017, Near Under Mahalingapuram Bridge",Chennai,Grocery Stores
Amudham Departmental Store,+(91)4424451745,3.8,12,"14,Lb Road, Kelambakkam Bus Stand, Thiruvanmiyur, Chennai - 600041, Bsnl Opposite",Chennai,Grocery Stores
Jeeva Stores Wholesales & S..,+(91)9840191156,3.7,12,"No 3/243, ECR Road, Vettuvankeni, Chennai - 600115, Near Adayar Anandha Bhavan",Chennai,Grocery Stores
Adyar Departmental Stores,+(91)4426790684,4.8,11,"No 26, SS Kovil Street, Mangadu, Chennai - 600122, Near Shanmuganathar Kovil",Chennai,Grocery Stores
Victory Stores,+(91)4425904305,4.6,11,"No 421/5, T H Rd Washermanpet, Washermanpet, Chennai - 600021",Chennai,Grocery Stores
Joy Supermart,+(91)9384632142,4.5,11,"G1, Sai Sindha, Plot No:14, Vivekananda Nagar, Sithalapakkam, Chennai - 600126",Chennai,Grocery Stores
Avaniya Organic Super Store,+(91)9152165707,4.5,11,"No 22/ 17, 4th Main Road, United India Colony, Kodambakkam, Chennai - 600024, Near LIC Office",Chennai,Grocery Stores
Patanjali Megastore,+(91)4448638791,4.4,11,"Srinivasa Complex  Sarathy Nagar, Vijayanagar Main Road, Velacheri, Chennai - 600042, Opp to  Vijayanagar Bus Stand",Chennai,Grocery Stores
Priya Store,+(91)9840075547,4.2,11,"Nethaji Nagar, Kodungaiyur, Kodungaiyur, Chennai - 600118",Chennai,Grocery Stores
Sakthi Pazhamudir Nilayam,+(91)4448597970,4.2,11,"Ags Colony, Ramakrishnapuram, Thambiah Road, West Mambalam, Chennai - 600033",Chennai,Grocery Stores
I Fresh Supermarket,+(91)9500079444,4.2,11,"No:31,Lake View Tower, Vettri Nagar, Water Canal Road, Korattur, Chennai - 600080, Opposite to Alliance Orchid Spring",Chennai,Grocery Stores
Saravana Store,+(91)4424792948,4.1,11,"G/B10 ,, Food Grain Market, Koyambedu, Chennai - 600107, Opp to BSNL Office",Chennai,Grocery Stores
New Joy Super Market,+(91)4426744707,4.1,11,"No 9, P.E Koil Street, Ayanavaram, Chennai - 600023, Near Railway Quarters Bus Stop",Chennai,Grocery Stores
CHM Supermarket,+(91)7401114231,4.1,11,"No 6, Alapakkam Main Road, Valasaravakkam, Chennai - 600087, Opposite Devi Academy School",Chennai,Grocery Stores
Divya Stores,+(91)04428216198,4.1,11,"No 38, North Mada Street, Nungambakkam, Chennai - 600034, Near Nungambakkam Police Station",Chennai,Grocery Stores
Rahman Grocery,+(91)04442634356,4.0,11,"No 16, Kasturbhai Nagar, Adyar, Chennai - 600020, Near Airtel Head Office",Chennai,Grocery Stores
Karts And Baskets,+(91)8754843434,3.8,11,"No.47, Radhakrishnan Road, Valasaravakkam, Chennai - 600087, Near Kalyani Kalyana Mandabam",Chennai,Grocery Stores
Anthony Provision Store,+(91)9962092209,3.8,11,"No.3/701, Pillayar Koil Street, Sathankuppam,, Kelambakkam, Chennai - 603103, Near Government Hospital,",Chennai,Grocery Stores
Heritage Fresh Supermarket,,3.8,11,"No 1, Pammal Main Road, Pammal, Chennai - 600075, Near Krishna Nagar Bus Stop, Krishna Nagar",Chennai,Grocery Stores
Kubendran Stores,+(91)4428586701,3.5,11,"No 228, Pycrofts Road, Royapettah, Chennai - 600014, Zam Bazaar Market",Chennai,Grocery Stores
Gsk Rcm Health Wealth Care,+(91)8608604545,5.0,10,"ImH Opposite, Madavakkam Tank Road, Kilpauk, Chennai - 600010, Near MRF TYRES",Chennai,Grocery Stores
Gandhi Brothers And Pharmac..,+(91)4428554128,4.8,10,"New No 24 Old 15/2, Marshalls Road, Egmore, Chennai - 600008, Opposite Raja Rathinam Stadium Near Hotel Guru",Chennai,Grocery Stores
Saravana Super Market,+(91)04424764599,4.4,10,"No. 81, Arcot Road, Porur, Chennai - 600116, Near By Vasanth&co",Chennai,Grocery Stores
Devis Hyper Market,+(91)9940264971,4.4,10,"Sri Ragavendra Appartment, 234, Sivaprakasam Nagar, Surapet, Chennai - 600062",Chennai,Grocery Stores
Best Pazhamudir Cholai,+(91)4424724330,4.4,10,"No 152/52, Rangarajapuram Main Road, Kodambakkam, Chennai - 600024, Rangarajapuram Opposite More Super Market",Chennai,Grocery Stores
Shree Krishna Stores,+(91)4442601860,4.4,10,"No 78 Thana Street Purasawalkam Chennai -600007, Thana Street, Purasawalkam, Chennai - 600084, Opposite Balaji Hotel",Chennai,Grocery Stores
Arunachalam Traders,+(91)9094990089,4.3,10,"3/22, Bazar Street, Kundrathur, Chennai - 600069, Oppoite to Shanthi Jewellery",Chennai,Grocery Stores
Sai Samporna Organics,+(91)8610335382,4.3,10,"No:19, 2nd Main Road 7th St, Nanganallur, Chennai - 600061, Near Anjenyar Temple",Chennai,Grocery Stores
Suresh Stores,+(91)4424936608,4.2,10,"No 39, Mari Street, Trustpakkam-mandaveli, Chennai - 600028, Near Mandaveli Market",Chennai,Grocery Stores
Raja departmental store,+(91)9884837860,4.2,10,"9b, aruna flats, Kattupakkam, Chennai - 600056, senthutapuram main road",Chennai,Grocery Stores
Velavan Agency,+(91)04427932350,4.0,10,"No 24th 2nd Street, Hemachandra Nagar, Minjur, Chennai - 601203, Near Icici Atm",Chennai,Grocery Stores
Trust Organics,+(91)9884288800,3.8,10,"38 College Road Nungambakkam, College Road, Nungambakkam, Chennai - 600034",Chennai,Grocery Stores
Ranganathan Stores,+(91)9710321684,3.7,10,"No.43, GNT Road, Redhills, Chennai - 600052, Near Kamaraj Statue",Chennai,Grocery Stores
Ambika Provision,+(91)4443321184,3.5,10,"No 334/116, Arcot Road, Kodambakkam, Chennai - 600024, Near Kodambakkam Signal",Chennai,Grocery Stores
Chennai Traders,+(91)4424816362,5.0,9,"No 33/1, Saidapet Road, Vadapalani, Chennai - 600026",Chennai,Grocery Stores
Navadhanyam Organic Store,+(91)4448556687,4.7,9,"45,Shawwallace Colony,, Brindavan Nagar Main Road, Adambakkam, Chennai - 600088, Near Venkateswara Supermarket",Chennai,Grocery Stores
B R Traders,+(91)4425390819,4.6,9,"No 43, Strotten Muthaiya Mudali Street, Sowcarpet, Chennai - 600001, Near Canara Bank",Chennai,Grocery Stores
Margin Free Super Market,+(91)4424825490,4.4,9,"No 60/137, Kundrathur Road, Porur, Chennai - 600116, Near Petrol Bunk",Chennai,Grocery Stores
Budget Bazaars Super Market,+(91)7448353000,4.4,9,"No. 5A/A, LIC Colony, Thiruneermalai main road,, Pammal, Chennai - 600075, Near medplus pharmacy",Chennai,Grocery Stores
Guna Super Market,+(91)4424780434,4.1,9,"No 196, Bazaar Road, Kundrathur, Chennai - 600069, Main Bazzar",Chennai,Grocery Stores
Salam Stores,+(91)9789807682,4.1,9,"No.6 Ghulam Abbas Ali Khan 3thstreet West, Thousand Lights, Chennai - 600006",Chennai,Grocery Stores
Solai Pazha Kadai,+(91)4445588906,4.1,9,"No 43/20, Ritherdon Road, Vepery, Chennai - 600007, Near Seventhday School",Chennai,Grocery Stores
Chennai Super Market,+(91)4445556385,3.5,9,"No 114 Prince Manor, Purasawalkam High Road, Kilpauk, Chennai - 600010, Opp to Abirami Theatre",Chennai,Grocery Stores
Maharaja Super Market,+(91)9094454525,3.0,9,"No 95, Santhome High Road, Santhome, Chennai - 600028, Near HDFC Bank",Chennai,Grocery Stores
Smartbuy Supermarket,+(91)04429530066,5.0,8,"No 1, , 2, L&t Colony, Periya Palayatamman Nagar, Main Road, Manapakkam, Chennai - 600125",Chennai,Grocery Stores
Kp Enterprises,+(91)9940384145,5.0,8,"35, Movendarstreet, Pallikaranai, Chennai - 600100, Oppo to Ganga Sweets",Chennai,Grocery Stores
Sri Devi Shakthii Super Mar..,+(91)4428555002,4.7,8,"No 58, Thruvengadam Street, Pudupet, Chennai - 600002, Near Pudupet Market",Chennai,Grocery Stores
Thangam Departmental Stores..,,4.6,8,"No 141, Velachery Main Road, Gowrivakkam, Chennai - 600073, Near Sivet College",Chennai,Grocery Stores
Pandian Stores,,4.5,8,"No 46, Arya Gowda Street, West Mambalam, Chennai - 600033",Chennai,Grocery Stores
Raja Stores,+(91)4422570789,4.5,8,"Iit, Chennai - 600036",Chennai,Grocery Stores
Murugan Super Market,+(91)8122873796,4.5,8,"No 33, Dr Rajendraprasad Road, Nehru Nagar, Chromepet, Chennai - 600044, Near Indian Bank",Chennai,Grocery Stores
Sri Venkateswara stores  ( ..,+(91)4426740311,4.1,8,"No.9, Porteous Road, Ayanavaram, Chennai - 600023, Near Post Office",Chennai,Grocery Stores
New Uma Department Stores,+(91)4424728465,4.0,8,"No:14/9, Ashok Nagar Main Road, Kodambakkam, Chennai - 600024, Opposite to Velu Military Restaurant",Chennai,Grocery Stores
Stms General Store,+(91)04428271132,3.9,8,"No 151, Valluvarkottam High Road, Nungambakkam, Chennai - 600034, NEAR PARK",Chennai,Grocery Stores
Sree Ayyappa Shopping Centr..,+(91)9677031196,3.5,8,"72/141, Ramakrishna Mutt Road, Mandaveli, Chennai - 600028",Chennai,Grocery Stores
Sri Krishna Pazhamudhir Nil..,+(91)9840710018,3.3,8,"No 3 Guru Brindavan Garden, Ambattur Road, Vanagaram, Chennai - 600095, Opposite Srivari Venkatachalapathy Mandabam",Chennai,Grocery Stores
N Supermarket,+(91)4442055444,3.3,8,"No 65, Ormes Road, Kilpauk, Chennai - 600010, Opposite Pathala Ponni Amman koil",Chennai,Grocery Stores
Selvam Store,,3.3,8,"No 292/2, Kilpauk Garden Road, Kilpauk, Chennai - 600010",Chennai,Grocery Stores
Maha Store.,+(91)9940536337,3.0,8,"No.3/217, Pandian Salai., Neelankarai, Chennai - 600041, Near Sugan Hospital.",Chennai,Grocery Stores
Shanmuga Stores,+(91)4442124427,4.8,7,"No 55/22, Jones Road, Saidapet, Chennai - 600015, Near Karneeshwar Sivan Temple",Chennai,Grocery Stores
Nilgiris Supermarket,+(91)4443359054,4.5,7,"No.G3, Velachery Main Road, Rajamaliga Apartments, Selaiyur, Chennai - 600073, Opp. To Airtel Store",Chennai,Grocery Stores
Max Retail,+(91)8939514488,4.5,7,"81, Kumaran Colony, Bhaskar Colony, Virugambakkam, Virugambakkam, Chennai - 600092, Near Saligramam Bus Stand",Chennai,Grocery Stores
Av Stores,+(91)4442692424,4.4,7,"No 69/39A G1, Panjali Amman Koil Street, Arumbakkam, Chennai - 600106, Near Kvb ATM",Chennai,Grocery Stores
Kozhumbu Malligai Store,+(91)8012424724,4.4,7,"#27/2, Clc Line, Chromepet, Chennai - 600044, Saravana Stores Near",Chennai,Grocery Stores
Bazaar Road,+(91)9840717246,4.4,7,"No 18/19, Kuppuswamy Street, Ramapuram, Chennai - 600089, Behind Perumal Kovil",Chennai,Grocery Stores
Uma Magesh Stores,+(91)4424424311,4.0,7,"No 32/33 Marudeeswarar Shopping Complex 1st Floor, East Coast Road, Thiruvanmiyur, Chennai - 600041, Near Marudeeswarar Temple",Chennai,Grocery Stores
Amudham Departmental Store,+(91)4426208305,4.0,7,"No.24/59, 8th Main Road, Anna Nagar, Chennai - 600040, Near to Aavin",Chennai,Grocery Stores
Velan Stores,+(91)4424853128,4.0,7,"No 52, 10th Avenue, Ashok Nagar, Chennai - 600083, Opposite Just Buy Cycle Shop",Chennai,Grocery Stores
Dhanya Supermarket,+(91)9884006869,4.0,7,"32, Balfour Road, Davidpuram, Kilpauk, Chennai - 600010",Chennai,Grocery Stores
Indbazaar,+(91)7540000238,3.9,7,"No 4/4b, Bharathi Salai, Mogappair West, Chennai - 600037, Near Buhari Hotel, Ambattur Industrial Estate",Chennai,Grocery Stores
Sri Ganesh Provision,+(91)7358594837,3.8,7,"No.82/1, Nehru Street, Kanagam-Tharamani, Chennai - 600113, Behind Modern Bread Factory",Chennai,Grocery Stores
Selvam Super Market,+(91)4424825158,3.7,7,"No 326, Ramakrishna Main Road, Porur, Chennai - 600116, Near Water Tank & Wireless Station",Chennai,Grocery Stores
Nilgiris,+(91)9176029231,3.7,7,"6, Ashok Brindov Nagar  Oil Mill Road, Iyyappanthangal, Chennai - 600056",Chennai,Grocery Stores
Thenmani Stores,+(91)4442663587,3.6,7,"#21 Car Street Triplicane Chennai -600005, Triplicane, Chennai - 600005, Near Parthasarathy Kovil",Chennai,Grocery Stores
Kamal Departmental Stores,+(91)9840505097,3.5,7,"New No 86 Old No 133, Eldams Road, Teynampet, Chennai - 600018, Near Balasubramaniyan Temple",Chennai,Grocery Stores
Indian Kombu Foods,+(91)8903150282,5.0,6,"Saf Games Village, Koyambedu, Chennai - 600107, Next to Cmbt Bustand",Chennai,Grocery Stores
Aananda Store,+(91)9381171712,5.0,6,"No 67/43, Rajendra Prasad Road Krishna Nagar, Chromepet, Chennai - 600044",Chennai,Grocery Stores
Jagadambal Stores,+(91)9840511854,5.0,6,"92, Swamy Pandaram St, Chintadripet, Chennai - 600002",Chennai,Grocery Stores
Lu Lu Express Supermarket,+(91)9841419568,4.8,6,"146, Karnigar Street, Adambakkam, Chennai - 600088",Chennai,Grocery Stores
Skywings Supermarkets,+(91)8754049432,4.5,6,"No 99, Medavakkam Main Road, Kovilambakkam, Chennai - 600129, Near ICICI Record Centre",Chennai,Grocery Stores
Muthuraman Stores,+(91)4428293653,4.4,6,"No 45, Aziz Mulk 2nd Street, Greames Road, Chennai - 600006, Nr Appola Hospital",Chennai,Grocery Stores
Accsys Dot Com Store Pvt Lt..,+(91)9841436517,4.3,6,"No.303 G S T ROAD, Chromepet, Chennai - 600044, Opposite ANJAPAR",Chennai,Grocery Stores
My Shoppe,+(91)4424917338,4.2,6,"20/5, Palani Complex Ground Floorkarpagam Garden, 1st Main Road, Adyar, Chennai - 600020, Near Sbi Palani Complex",Chennai,Grocery Stores
Door 2 Door Organics Farm W..,+(91)9790853181,4.1,6,"Extension Part 6 Santhosh, Vivekantha Nagar, Kolathur, Chennai - 600099, Near Rangamal",Chennai,Grocery Stores
Lakshmi Stores,+(91)9677975810,4.1,6,"No:-22/21,, M.G.R Nagar 2nd Main Road, Velacheri, Chennai - 600042, Near Raja Vegetables Shop",Chennai,Grocery Stores
More For You,+(91)9790973038,4.0,6,"158, Rasappa Chetty St, Parktown, Park Town, Park Town, Chennai - 600003",Chennai,Grocery Stores
Balan Stores,,4.0,6,"No 55, Mannady Street, Parrys, Chennai - 600001, Near Thambu Chetty Street Corner",Chennai,Grocery Stores
Gnanam Departmental Stores,+(91)4422236383,4.0,6,"No 6 Babu Street, Chitlapakkam Main Road, Chitlapakkam, Chennai - 600064, Babu Street Corner Saraswathi Nagar",Chennai,Grocery Stores
Heritage Foods India Ltd,+(91)4442607240,3.8,6,"No 6/17 Jamal Lakshmi Apartment, 1st Avenue, Adyar, Chennai - 600020, Indira Nagar, Opp to Telephone Exchange",Chennai,Grocery Stores
Mubarak Provision Store,+(91)4426420387,3.8,6,"No 82/5, Ponnappa Mudali Street, Purasawalkam, Chennai - 600084, Near Saravana Store",Chennai,Grocery Stores
Iniiaas Supermarket,+(91)8925286651,3.7,6,"No 18/4, 9th Street, Madambakkam, Chennai - 600126, Near Padmavathy Nagar Extension, Yeswanth Nagar",Chennai,Grocery Stores
Krishna Provision Store,+(91)7550257609,3.7,6,"10, Sri Krishna  Nagar Main Road Madipakkam (Keelkattalai Post ), Keelakattalai, Chennai - 600117, Keelakattalai Bus Depo Opposite",Chennai,Grocery Stores
The Green House Organic Sto..,+(91)9941711552,3.7,6,"No : 2094,, 13 Th Main Road,, Anna Nagar, Chennai - 600040, Near Indusland Bank,",Chennai,Grocery Stores
Reliance Smart,18001032022,3.6,6,"Arcot Road, Porur, Chennai - 600116, Kamala Nagar",Chennai,Grocery Stores
London Fancy Stores,+(91)04426424508,3.5,6,"No 126/2, Purasawalkam High Road, Kellys, Chennai - 600010, Near Kellys Signal",Chennai,Grocery Stores
Kumaran Stores,+(91)4428485321,3.3,6,"No.134, J J Khan Road, Royapettah, Chennai - 600014, Jam Bazar market",Chennai,Grocery Stores
Rich & Rich Super Stores,+(91)9884792650,3.3,6,"No 17, Krishna Street, Nungambakkam, Chennai - 600034, Near Rountana",Chennai,Grocery Stores
Inma Store,+(91)9092834863,3.2,6,"Rajaji Street - Nungambakkam, Nungambakkam, Chennai - 600034",Chennai,Grocery Stores
Rcm Business Supermarket,+(91)9381031417,2.7,6,"No 64, P.V. Vaithiyalingam Road, Old Pallavaram, Chennai - 600117",Chennai,Grocery Stores
Veni Stores,+(91)9790945010,4.8,5,"No:12/27, SeethaKathi Salai, Mogappair East, Chennai - 600037, Near Raghavi Hospital",Chennai,Grocery Stores
Gayatri Super Market,+(91)4422249783,4.8,5,"No 52 A, 100 Feet Road, Nanganallur, Chennai - 600061, Near Eb Office, Hindu Colony",Chennai,Grocery Stores
Raja Traders,+(91)4426259230,4.8,5,"No 101, Yadawal Street, Padi, Chennai - 600050, Near Britannia Company",Chennai,Grocery Stores
Shanthi Supermarket Store,+(91)04425733082,4.6,5,"No 649/343, T H Road, Tiruvottiyur, Chennai - 600019, Near Sugam Maruthuvamanai",Chennai,Grocery Stores
Sai Supermarket,+(91)4426792393,4.6,5,"Plot No 28, Addison Nagar Main Road, Mangadu, Chennai - 600122, Addison Nagar Senthurpuram Murugan Temple",Chennai,Grocery Stores
Mughil Traditional Grocerie..,+(91)8754574767,4.4,5,"No 16/11, Veerapandi Nagar 1st Street, Choolaimedu, Chennai - 600094, Near Mmda Bus Deport",Chennai,Grocery Stores
Nadesan super market,+(91)7708228215,4.4,5,"No.22, 2nd Street Govindarajapuram, Adyar, Chennai - 600020, Near Bus Depo Adyar",Chennai,Grocery Stores
Natrinai Organic Store,+(91)9152385038,4.4,5,"8/64, 1st Main Road,Vijayanagaram, Medavakkam, Chennai - 600100, Near Puthu Kovil",Chennai,Grocery Stores
City Centre,+(91)9444247903,4.3,5,"No 77, VR Pillai Street, Triplicane, Chennai - 600005, Near Bus Stand",Chennai,Grocery Stores
A P A Enterprises-patanjali..,+(91)9940311054,4.3,5,"No.4, Veerappa Main Road, Valasaravakkam, Chennai - 600087, Behind Mega Mart, Near Anjapar Restaurant",Chennai,Grocery Stores
Sri Krishna Super Bazaar,+(91)4424491367,4.2,5,"No 165, OMR Food Street, East Coast Road, Injambakkam, Chennai - 600115, Near Prarthana Theatre",Chennai,Grocery Stores
Leela Stores,+(91)9790926928,4.2,5,"No 37, Doctor Alagappa Road, Purasawalkam, Chennai - 600084, Near Raj Mahal Marriage Hall",Chennai,Grocery Stores
Anugraha Super Market,+(91)4426672327,4.2,5,"Demellows Road, Pattalam, Chennai - 600012, Choolai",Chennai,Grocery Stores
Hari Store,+(91)9551565045,4.2,5,"No. 20,, Bethaniya Nagar 3rd St, Bethaniya Nagar, Valasaravakkam, Chennai - 600087, Near ANN Hospital",Chennai,Grocery Stores
Dhanvin Enterprises,+(91)9152206390,4.2,5,"No.7/7A,, Deivanai Nager 4th Street, Madipakkam, Chennai - 600091, karthikeyaburam community hall near by",Chennai,Grocery Stores
Kp Revathi Store,+(91)7358079373,4.2,5,"232, Krishna Complex, Krishna Complex, Kavarapettai, Chennai - 601206, Near Govrenment School",Chennai,Grocery Stores
Sekar Provision Stores,+(91)4424814357,4.2,5,"#178, Choolaimedu High Road Choolaimedu Chennai -600094, Choolaimedu, Chennai - 600094",Chennai,Grocery Stores
Jaswanth Supermarket,+(91)04423820841,3.9,5,"No 42, Kundrathur Main Road, Moulivakkam, Chennai - 600116, Opp to Poorvika and HDFC Bank",Chennai,Grocery Stores
Grace Stores,,3.8,5,"No 119, Rama Naickan Street, Nungambakkam, Chennai - 600034",Chennai,Grocery Stores
Chennai Pazhamudir Cholai,+(91)4442693344,3.7,5,"No.1, Dr. Singaravelu Street, Pondy Bazaar-Thyagaraya Nagar, Chennai - 600017, Near E.B Office",Chennai,Grocery Stores
A.R.P Murugavel Store,+(91)4422322756,3.7,5,"NO 193, M.K.N Road, Alandur St Thomas Mount, Chennai - 600016, Near Alandur Vegetable Market",Chennai,Grocery Stores
Ayanar Store,+(91)4426441386,3.4,5,"#44/19 Sandhiyappan Ist Street Nammalwarpet Chennai -600012, Sandhiyappan Ist Street, Nammalwarpet, Chennai - 600012",Chennai,Grocery Stores
Chheda Food Products Pvt Lt..,+(91)4426402272,3.3,5,"No 62 C, Ormes Road, Sowcarpet, Chennai - 600001, Near Audippan Naicken Street",Chennai,Grocery Stores
Ganiz Stores,+(91)4424836104,3.2,5,"#72/216 Choolaimedu High Road Choolaimedu Chennai -600094, Choolaimedu, Chennai - 600094",Chennai,Grocery Stores
wheatgrasschennai,+(91)9025264418,1.7,5,"475, Garden Road, 2ndflr,Flatno.2d,Abve Standardcharteredbankatm, Kilpauk, Chennai - 600010",Chennai,Grocery Stores
Tamizha Traders,+(91)9444170015,5.0,4,"Vellavedu, Chennai - 600124",Chennai,Grocery Stores
Amritha Pazhamudhir Nilayam,+(91)4424710092,5.0,4,"No 61, 12th avenue, Ashok Nagar, Chennai - 600083, Behind Grand sweets",Chennai,Grocery Stores
Get More Supermarket,+(91)9944551788,5.0,4,"No;36, KULAKKARAI STREET, Thirumullaivoyal, Chennai - 600062, NEAR PACHCHAI AMMAN KOVIL",Chennai,Grocery Stores
Bharath Store,+(91)9840275548,4.8,4,"No 168, Royapettah High Road, Mylapore, Chennai - 600004, Opposite Valluvar Statue",Chennai,Grocery Stores
Chandak Traders,+(91)04425385308,4.8,4,"No 5, Periya Naickan Street, Sowcarpet, Chennai - 600001, Opposite Marvadi Hospital",Chennai,Grocery Stores
Pachai Thamizhan Organic St..,+(91)7397269191,4.8,4,"No.23/10, Metha Nagar Main Road, Aminjikarai, Chennai - 600030, Nearby  Metha Nagar Ground",Chennai,Grocery Stores
Ganesh Store,+(91)4426445128,4.7,4,"No.14, New Avadi Road, Kilpauk, Chennai - 600010, Opp To LIC Building",Chennai,Grocery Stores
Rathna Store,+(91)8695538434,4.7,4,"B4, Pillayar Koil St, Bakiyaammal Nagar, Balamurugan Nagar, Pallavan Nagar, Keelkattalai, Keelakattalai, Chennai - 600117",Chennai,Grocery Stores
Irene Enterprises,+(91)4428594651,4.6,4,"No 55, South Coovam River Road  Anna Salai, Pudupet, Chennai - 600002, Near Chitra Talkies Komaleeswaranpet",Chennai,Grocery Stores
Mahalakshmi Stores,+(91)4424347816,4.5,4,"Old No 30/02, New No 68/2, South Usman Road, T Nagar, Chennai - 600017, Near Aruna Hotel",Chennai,Grocery Stores
Chellam Rice Mandy,,4.5,4,"No 56, Radha Nagar Main Road, Chromepet, Chennai - 600044",Chennai,Grocery Stores
Annachi Super Market,+(91)4426157787,4.5,4,"No 173,Thirugnanasambandar Street, thiruvaleeswarar nagar, Thirumangalam, Chennai - 600040, near hi style",Chennai,Grocery Stores
Sri Kamatchi Traders,+(91)9940088130,4.5,4,"No:5/36, Eswaran Kovil Street, Porur, Chennai - 600116, Near by Sivan Kovil",Chennai,Grocery Stores
Thangam Store,+(91)9444667756,4.5,4,"No15 Pudupet Market, Komaleeswaranpet, Egmore, Chennai - 600008",Chennai,Grocery Stores
Rajah Stores,+(91)04424725423,4.5,4,"No:#13 Station View Road Kodambakkam Chennai -600024, Station View Road, Kodambakkam, Chennai - 600024, Near Kodambakkam Railway Station",Chennai,Grocery Stores
Jeyachandran,+(91)9551055618,4.4,4,"No 27 Jeyachandran Textiles 4th Floor, Ranganathan Street, T Nagar, Chennai - 600017",Chennai,Grocery Stores
Madras super market,+(91)9841554412,4.4,4,"No 500/501, Mkn Road, Guindy, Chennai - 600032, Guindy Railway Station",Chennai,Grocery Stores
New Prabha Stores,+(91)4428140766,4.4,4,"No 139/50, North Usman Road, T Nagar, Chennai - 600017, Near Tanishq",Chennai,Grocery Stores
Tapovana Organic Farms,+(91)9962576848,4.4,4,"No 41 Dharga Road,, Near Dharga Road Subway, Pallavaram, Chennai - 600043, Bm Hospital Complex",Chennai,Grocery Stores
Kamatchi Provision,+(91)4423766160,4.3,4,"No 7 A/ 12 A, Thiruvenkadasamy Street, Saligramam, Chennai - 600093, Near V 2 Police Station",Chennai,Grocery Stores
Raja Stores,+(91)7401510221,4.3,4,"No 36/6, Patravakkam Main Road Ramapuram, Ambattur, Chennai - 600053, Near Ambattur Railway Station",Chennai,Grocery Stores
Nalam Angadi,+(91)4422233555,4.3,4,"No 13, Rajendra Prasad Road, Chromepet, Chennai - 600044, Opposite Indian Bank",Chennai,Grocery Stores
Thangam Supermarket,+(91)4422270692,4.3,4,"No 19, Chitalapakam Main Road, Mahalakshmi Nagar-selaiyur, Chennai - 600073, Post Office",Chennai,Grocery Stores
Ameen Stores,+(91)4426640701,4.3,4,"No.505,, Poonamalee High Road, Aminjikarai, Chennai - 600030",Chennai,Grocery Stores
Ak Super Market,+(91)4423630167,4.1,4,"No-D-64,Pandian Street, Mmda Colony, Arumbakkam, Chennai - 600106, Opp Post Office Lane",Chennai,Grocery Stores
Sri Balaji Super Market,+(91)9551100222,4.1,4,"138, Shankara Linganar Street, Gerugambakkam, Chennai - 600122, Opp Panjayath Board Office",Chennai,Grocery Stores
Sri Sai Supermarket,+(91)7358307728,4.1,4,"10/124,Agatheswarar Nagar, Pozhichalure Main Road, Pozhichalur, Chennai - 600074, Agathiswarar Nagar, Next to Apollo Medical",Chennai,Grocery Stores
Annai Provision Stores,,4.0,4,"No 37, R H Road, Kolathur, Chennai - 600099, Near Vinayagarapuram Near S S Mahal",Chennai,Grocery Stores
R K Pazhamudir Nilayam,+(91)4448636606,4.0,4,"No 339/92, Lloyds Road, Royapettah, Chennai - 600014",Chennai,Grocery Stores
Teresa Shoppe,+(91)4428361900,4.0,4,"No 7, Dhamodharan, Chetpet, Chennai - 600031, Near Old RTO Office",Chennai,Grocery Stores
Sree Sakthi Stores,+(91)4442656376,4.0,4,"No: 94, Gengu Reddy Street, Egmore, Chennai - 600008, Near Pillayar Kovil",Chennai,Grocery Stores
Lakshmi Oil Stores,+(91)4424455491,3.9,4,"No 32, Thulukkanathamman Koil Street, Kotturpuram, Chennai - 600085, Near By Thulukkanathamman Kovil",Chennai,Grocery Stores
Manickam Stores,+(91)4424781271,3.9,4,"24, Mettu Street, Kundrathur, Chennai - 600069, Near By Sivan Temple",Chennai,Grocery Stores
Revathi Stores,+(91)04424462173,3.8,4,"NO.61, AV CHURCH ROAD, Besant Nagar, Chennai - 600090, Near Vannanthurai Bus Stop",Chennai,Grocery Stores
Sathya Stores,+(91)9884271763,3.8,4,"No 6, Madanankuppam Main Road, Kallikuppam, Ambattur, Chennai - 600053, Reliance Petrol Bunk",Chennai,Grocery Stores
Mohan Store,+(91)4432971102,3.5,4,"#25 P.n.k. Garden Mylapore Chennai -600004, Mylapore, Chennai - 600004",Chennai,Grocery Stores
Sri Parvathi Store,+(91)4432989266,3.0,4,"NO-38b, MGR ROAD, Nanganallur, Chennai - 600061, HINDU COLONY",Chennai,Grocery Stores
Easyday Club,+(91)9344016410,2.7,4,"No 10, Venkatesan St, West Tambaram, Tambaram, Chennai - 600045",Chennai,Grocery Stores
Parvathy Amman Stores,+(91)4424722572,2.5,4,"#21 Railway Border Road Kodambakkam Chennai -600024, Kodambakkam, Chennai - 600024, Near Kodambakkam Railway Station",Chennai,Grocery Stores
Sumathi Store,+(91)9841452192,5.0,3,"NO:1, Arulmurugan Nagar Main Road, Keelakattalai, Chennai - 600117, near by BSNL TELEPHONE EXCHANGE",Chennai,Grocery Stores
