NAME,CONTACT NO,RATING,RATING COUNT,ADDRESS,LOCATION,CATEGORY
Big Bazaar,+(91)02525267659,3.5,2434,"Ostwal Empire, Tarapur Boisar Road, Boisar, Palghar - 401501, Survey No 111/1/2, 111a/1/1 , Village Grampanchayat, Tarapur, Opposite S T Bus Depot",Gujarat,Grocery Stores
Godrej Natures Basket,+(91)8880077745,4.1,2133,"Shop No 4, Bg India House, Powai, Mumbai - 400076, Near Hiranandani Garden, Hiranandani Business Park",Gujarat,Grocery Stores
Janata Stores,+(91)2228076943,4.2,1971,"Ganesh Bhavan, S V Road, Borivali West, Mumbai - 400092, Near Indraprastha Shopping Centre",Gujarat,Grocery Stores
Godrej Natures Basket,+(91)02226300766,4.1,1942,"Shop No 1, Ground Floor, Samarth Aishwarya Co Operative Housing Society, Andheri West, Mumbai - 400053, Near Off KL Walawalkar Marg & Marks & Spencers",Gujarat,Grocery Stores
Big Bazaar (Thakur Mall),+(91)02228284707,3.9,1880,"Thakur Mall, Western Express Highway, Dahisar, Mumbai - 400068, Dahisar Check Naka, Opposite Sun Shine Inn Hotel",Gujarat,Grocery Stores
Ratna Supermarket,+(91)2225600455,4.3,1799,"Ratna Supermarket, P K Road, Mulund West, Mumbai - 400080, Near Pius Church",Gujarat,Grocery Stores
Hypercity Retail India Ltd ..,+(91)02240501305,4.1,1789,"Ground Floor, Inorbit Mall, Plot No 39/1, Vashi, Navi Mumbai - 400703, Near Centre One Shopping Mall & Railway Station, Behind Hotel Tunga, Sector No 30 A, Sector 17",Gujarat,Grocery Stores
Star Market A TATA And Tesc..,+(91)9029002233,4.2,1672,"123, Mistry Bhavan, Dinshaw Vacha Road, Churchgate, Mumbai - 400020, Near Churchgate Railway Station, Beside KC and HR",Gujarat,Grocery Stores
Society Stores,+(91)02226615637,4.2,1653,"Shop No. 97/B, Ground Floor, Juhu Garden Co-Operative  Housing Society, Juhu Road, Santacruz West, Mumbai - 400054, Near Standard Chartered Bank, Opposite State Bank Of India",Gujarat,Grocery Stores
Sahakari Bhandar,+(91)02225289777,4.0,1640,"3r Society, Research Centre, R C Marg, Chembur East, Mumbai - 400071, Opposite Jain Mandir",Gujarat,Grocery Stores
